Campaign,Time,Operating mode,State,Cooler current [A],Header pressure [bar],Feed speed [rpm],Outlet valve position [%],Line 2 density [kg/m3],Mixer density [kg/m3],Mixer analyser [mg/l],Cooler speed [rpm],Tank density [kg/m3],Pump current [A],Total speed [rpm],Tank counter [pcs],Mixer speed [rpm],Mixer valve position [%],Reactor temperature [°C]
10,1782601793,run,noise_burst,8591.18,1.35732,72.5344,23.6,166.271,44.1396,4.55979,0.185206,14.6591,-0.0287108,77.4189,100,12.3687,68.5,92.0733
10,1782601818,run,noise_burst,8631.19,1.33911,354.324,23.6,163.665,44.8152,4.55979,6.50871e-05,14.3574,-0.0148201,87.7938,100,12.7512,68.5,102.141
10,1782601841,run,noise_burst,8605.35,1.37454,16.9422,23.6,164.644,44.0798,4.55979,0.0344302,14.4171,0.0521288,86.5435,102.5,12.165,68.5,100.95
10,1782601866,run,noise_burst,8341.73,1.37756,326.754,23.6,161.728,43.3984,4.55979,0.0955166,14.0521,0.0112868,82.0443,100,11.8855,68.5,96.0861
10,1782601887,run,noise_burst,8352.74,1.36708,372.405,23.6,171.644,43.4107,4.55979,0.05155,14.0708,0.0326318,83.8775,100,12.4992,68.5,97.9616
10,1782601904,run,noise_burst,8255.5,1.36962,354.874,23.6,165.349,45.1432,4.55989,0.181133,13.6895,0.0168883,75.9234,97.5,13.2725,68.5,89.5956
10,1782601927,run,noise_burst,8245.84,1.41303,-25.2933,23.6,164.045,43.9594,4.55989,0.0165778,14.2426,-0.00319848,87.126,100,13.1498,68.5,101.375
10,1782601947,run,noise_burst,8068.63,1.45173,-7.48246,23.6,163.996,44.5476,4.55989,-0.116055,13.9233,0.0164666,99.4381,97.5,13.6431,68.5,113.379
10,1782601967,run,noise_burst,7904.29,1.37874,-145.816,23.6,158.261,44.9665,4.55989,0.0213239,14.2042,-0.0209112,86.564,100,13.796,68.5,100.771
10,1782601988,run,noise_burst,8157.71,1.40939,-32.7775,23.6,156.139,44.5626,4.55989,-0.249385,14.257,0.0137974,107.671,100,14.1587,68.5,121.917
10,1782602003,run,noise_burst,7992.38,1.36386,190.987,23.6,140.758,45.2645,4.55989,0.0714089,14.2556,-0.00881166,83.7925,97.5,14.7158,68.5,98.0526
10,1782602027,run,noise_burst,8017.09,1.38629,23.2014,23.6,159.193,45.3786,4.55989,0.108382,13.982,-0.0163803,77.6016,100,13.769,68.5,91.5831
10,1782602042,run,noise_burst,8002.63,1.37073,233.396,23.6,159.17,46.4433,4.55989,0.141668,14.123,-0.00772247,76.7471,95,14.5085,68.5,90.8611
10,1782602062,run,noise_burst,7904.59,1.41191,-24.0067,30,175.523,46.8237,4.55989,-0.116982,14.4442,-0.0528127,98.3192,97.5,14.8371,68.5,112.765
10,1782602081,run,noise_burst,7905.64,1.38326,-89.2881,30,178.801,46.7446,4.55989,-0.0666041,14.3639,-0.0548585,93.0344,100,15.0544,68.5,107.401
10,1782602108,run,noise_burst,8113.79,1.3901,109.73,30,180.859,46.9671,4.55989,-0.130933,14.2301,-0.0786576,100.67,97.5,15.4066,68.5,114.936
10,1782602129,run,noise_burst,8101.75,1.40662,-85.2239,30,166.361,45.9508,5.86313,-0.0646917,14.4077,-0.0978611,92.7814,100,15.3937,68.5,107.204
10,1782602155,run,noise_burst,8069.68,1.43053,-89.4787,30,180.806,46.7246,5.86313,0.0777757,14.3017,-0.103224,83.581,97.5,14.7114,68.5,97.8585
10,1782602176,run,noise_burst,8218.96,1.39159,-100.352,30,194.151,47.1528,5.86313,-0.0172917,14.0355,-0.11787,89.4386,97.5,14.6072,68.5,103.462
10,1782602195,run,noise_burst,8497.04,1.38932,148.805,30,178.796,46.3301,5.86313,0.169288,13.8847,-0.123254,74.2627,100,14.5969,68.5,88.1433
10,1782602215,run,noise_burst,8619.77,1.44666,74.6586,30,175.562,46.6617,5.86313,0.036732,13.257,-0.149923,88.5064,100,13.6622,68.5,101.738
10,1782602237,run,noise_burst,8388.83,1.43868,394.522,30,187.957,46.2085,5.86313,-0.0221637,13.5268,-0.106486,90.0231,95,12.4885,68.5,103.548
10,1782602259,run,noise_burst,8299.16,1.46875,135.882,30,181.495,45.8013,5.86313,0.161235,13.8365,-0.125211,77.139,97.5,11.9851,68.5,90.9468
10,1782602282,run,noise_burst,8162.06,1.48803,-1.45993,30,173.069,44.3053,5.86313,-0.0973376,13.4523,-0.128975,97.7472,97.5,12.4813,68.5,111.231
10,1782602306,run,noise_burst,8093.61,1.45017,149.685,30,167.771,44.8123,5.86313,-0.0838469,13.1878,-0.123014,96.1163,97.5,13.1709,68.5,109.311
10,1782602326,run,noise_burst,8214.24,1.52083,327.982,30,149.508,43.4728,5.86313,-0.0789375,13.0995,-0.105162,95.4739,100,13.4081,68.5,108.588
10,1782602345,run,noise_burst,8146.02,1.53962,58.3766,30,141.6,43.2857,5.86313,0.00157906,13.425,-0.0946409,87.3996,102.5,13.6837,68.5,100.822
10,1782602367,run,noise_burst,8013.28,1.51911,-38.6705,30,156.801,45.2419,4.77725,-0.127617,13.5933,-0.0869785,99.3507,97.5,13.3377,68.5,112.948
10,1782602386,run,noise_burst,8149.71,1.5165,70.4097,30,140.186,45.5584,4.77725,0.0469693,13.4987,-0.0163962,85.2702,102.5,13.2789,68.5,98.7632
10,1782602407,run,noise_burst,8206.2,1.4706,233.956,30,129.548,44.2608,4.77725,-0.0874779,13.1034,-0.0334535,96.9758,100,13.6432,68.5,110.08
10,1782602429,run,noise_burst,8266.81,1.49754,132.592,30,140.739,44.96,4.77725,-0.190631,13.5516,0.0082617,101.072,97.5,13.0034,68.5,114.623
10,1782602449,run,noise_burst,7991.21,1.5041,113.922,30,146.339,45.5791,4.77725,-0.00579855,13.6454,0.00883389,89.4495,100,12.8883,68.5,103.114
10,1782602472,run,noise_burst,8065.77,1.48078,38.5507,30,152.445,44.2031,4.77725,0.134506,13.6661,-0.037978,76.7898,97.5,12.7335,68.5,90.4733
10,1782602491,run,noise_burst,7988.61,1.49984,117.678,30,150.207,45.8716,4.77725,-0.054149,13.812,-0.0819276,93.342,97.5,13.8972,68.5,107.148
10,1782602515,run,noise_burst,7919.12,1.46273,-1.25006,30,144.443,46.7196,4.77725,-0.169703,13.3339,-0.0671397,102.203,97.5,13.6342,68.5,115.526
10,1782602536,run,noise_burst,7969.17,1.44617,83.5377,30,150.012,46.567,4.77725,-0.0370631,13.2987,-0.0775709,90.8117,97.5,13.8651,68.5,104.105
10,1782602551,run,noise_burst,7816.53,1.47066,27.2949,30,157.901,46.1498,4.77725,-0.00678824,13.1036,-0.0782077,89.7294,95,14.2754,68.5,102.841
10,1782602569,run,noise_burst,7628.11,1.4714,-81.8536,30,168.148,46.3936,4.77725,-0.0470862,12.9302,-0.0686403,92.2516,97.5,14.4378,68.5,105.185
10,1782602588,run,noise_burst,7498.18,1.50338,-306.621,30,164.273,45.7648,6.07935,-0.0801081,12.9842,-0.0883982,97.8963,100,15.3628,55.7,110.86
10,1782602609,run,noise_burst,7414.86,1.53011,215.997,30,158.33,46.5566,6.07935,-0.0775358,12.9402,-0.115676,97.1451,97.5,16.1595,55.7,110.091
10,1782602627,run,noise_burst,7375.12,1.53971,-50.4983,30,156.043,46.1988,6.07935,-0.0300869,12.7427,-0.0971522,91.5818,95,16.3263,55.7,104.338
10,1782602649,run,noise_burst,7405.21,1.52701,-17.9596,30,155.022,47.2267,6.07935,-0.117458,12.7114,-0.131737,96.6495,95,16.6756,55.7,109.328
10,1782602668,run,noise_burst,7535.35,1.57286,-306.862,30,149.053,47.1599,6.07935,0.0371831,12.8547,-0.143178,86.9461,97.5,16.7134,55.7,99.7911
10,1782602684,run,noise_burst,7561.25,1.54944,75.2123,30,149.589,48.1289,6.07935,0.00512857,12.9635,-0.149407,89.2765,100,16.8011,55.7,
10,1782602706,run,noise_burst,7540.06,1.56426,156.013,30,144.557,48.5627,6.07935,-0.0431754,12.5109,-0.158625,92.4478,97.5,16.1034,55.7,104.983
10,1782602722,run,noise_burst,7593.75,1.56761,118.156,30,147.76,48.0594,6.07935,-0.127819,13.0954,-0.161805,101.132,95,15.7595,55.7,114.256
10,1782602742,run,noise_burst,7619.52,1.61604,-26.923,30,155.334,48.4897,6.07935,0.278091,13.1414,-0.168084,67.3154,97.5,15.5752,55.7,
10,1782602763,run,noise_burst,7541.44,1.51431,155.401,30,161.696,46.6504,6.07935,0.148947,13.5124,-0.193123,79.455,97.5,15.3454,55.7,92.9598
10,1782602780,run,noise_burst,7655.09,1.5193,196.087,30,158.816,48.2906,6.07935,0.133823,13.2922,-0.250157,77.9036,95,15.6272,55.7,91.1942
10,1782602799,run,noise_burst,7603.82,1.52048,-53.953,30,148.05,49.1316,4.91447,-0.0770709,13.1612,-0.26977,95.3457,97.5,15.1703,55.7,
10,1782602817,run,noise_burst,7818.55,1.4982,-12.6151,30,155.651,46.929,4.91447,0.160806,13.2919,-0.279058,77.2192,95,15.7501,55.7,90.52
10,1782602836,run,noise_burst,8016.26,1.51577,-75.859,30,167.929,48.4633,4.91447,0.214599,13.4635,-0.242339,72.7004,92.5,15.742,55.7,86.1557
10,1782602854,run,noise_burst,7857.73,1.50498,174.975,30,169.147,48.4218,4.91447,0.159637,13.7129,-0.212226,76.7633,92.5,14.9901,55.7,90.4864
10,1782602868,run,noise_burst,7811.86,1.47518,385.902,30,173.858,46.4735,4.91447,0.0111993,13.3529,-0.267018,85.8836,95,14.4479,55.7,99.2237
10,1782602886,run,noise_burst,8001.32,1.49301,94.2112,30,166.67,46.1533,4.91447,0.189533,13.4992,-0.255863,74.2692,97.5,14.9386,55.7,87.7572
10,1782602907,run,noise_burst,7971.46,1.51674,173.474,30,166.743,46.1578,4.91447,0.229054,13.3272,-0.267894,72.7032,97.5,14.7151,55.7,86.0264
10,1782602923,run,noise_burst,7872.65,1.47948,271.111,30,165.586,46.2204,4.91447,0.0372041,13.2221,-0.264109,86.2904,97.5,14.4261,55.7,99.5206
10,1782602939,run,noise_burst,7933.3,1.48435,169.988,30,158.297,45.0922,4.91447,0.0972113,13.5182,-0.231343,81.3947,97.5,14.6816,55.7,94.9257
10,1782602958,run,noise_burst,7971.81,1.49343,15.914,30,148.068,45.5624,4.91447,-0.0590101,12.9576,-0.182604,94.7842,97.5,14.9191,55.7,107.769
10,1782602979,run,noise_burst,7758.7,1.49674,13.5539,30,153.851,46.8499,4.91447,0.061235,13.1412,-0.128317,83.4945,100,14.4961,55.7,96.6455
10,1782602997,run,noise_burst,7899.61,1.54199,-61.8306,30,147.241,46.7394,4.89472,0.30191,12.9253,-0.122979,65.902,97.5,14.3753,55.7,78.8299
10,1782603012,run,noise_burst,7876.65,1.55461,5.38794,30,150.348,46.5993,4.89472,0.0741424,13.1176,-0.127961,84.851,100,15.2767,55.7,97.9794
10,1782603034,run,noise_burst,7882.65,1.52523,-29.4429,30,158.973,46.5199,4.89472,0.0782811,12.8457,-0.114213,82.8115,100,14.7157,55.7,95.6337
10,1782603053,run,noise_burst,7772.15,1.52139,93.6829,30,145.58,47.2588,4.89472,0.170684,13.0655,-0.115134,76.3771,100,14.5828,55.7,89.4402
10,1782603075,run,noise_burst,7739.93,1.54494,-47.1564,30,144.499,46.4961,4.89472,0.12162,13.2538,-0.177564,79.8245,97.5,14.2027,55.7,93.1013
10,1782603097,run,noise_burst,7828.78,1.50703,-46.4384,30,147.122,46.8234,4.89472,0.000194161,13.2578,-0.16367,89.0664,97.5,14.8449,55.7,102.299
10,1782603114,run,noise_burst,7904.75,1.51434,204.899,30,154.472,46.1282,4.89472,0.0104673,13.3421,-0.160736,90.2441,100,15.061,55.7,103.586
10,1782603134,run,noise_burst,7932.78,1.53765,188.749,30,146.456,45.408,4.89472,-0.0136346,13.4623,-0.167053,88.6899,100,14.9557,55.7,102.164
10,1782603152,run,noise_burst,7906.26,1.51752,89.6041,30,143.825,46.1862,4.89472,-0.0224826,13.38,-0.19298,90.1116,97.5,14.3699,55.7,103.5
10,1782603169,run,noise_burst,7961.51,1.48783,-72.2134,30,149.916,45.0473,4.89472,-0.0769223,13.4036,-0.146687,95.1653,100,14.4882,55.7,108.592
10,1782603191,run,noise_burst,7913.01,1.52155,183.565,30,142.188,44.9148,4.89472,0.0405386,13.3372,-0.14425,87.8597,97.5,14.2942,55.7,101.183
10,1782603214,run,noise_burst,8002.71,1.48227,397.314,30,151.607,42.6513,4.85482,-0.0464847,13.4781,-0.148136,93.5664,97.5,13.9503,55.7,107.046
10,1782603233,run,noise_burst,8129.76,1.52436,-31.0433,30,149.285,43.2217,4.85482,-0.0256705,13.5038,-0.137402,90.6074,100,14.5122,55.7,104.123
10,1782603252,run,noise_burst,8101.41,1.49955,346.051,30,139.402,44.4256,4.85482,0.162339,13.4615,-0.133247,75.3309,102.5,13.8916,55.7,88.8018
10,1782603273,run,noise_burst,8012.08,1.47522,305.007,30,136.513,43.7849,4.85482,0.092634,13.3239,-0.0700645,80.4573,102.5,13.6966,55.7,93.7971
10,1782603291,run,noise_burst,8029.03,1.49992,225.9,30,135.515,43.8418,4.85482,0.0232932,13.7957,-0.0860401,86.2214,102.5,13.5419,55.7,100.019
10,1782603312,run,noise_burst,7995.9,1.49803,139.128,30,145.093,44.1882,4.85482,-0.107556,13.9045,-0.0289428,97.2729,100,14.5153,55.7,111.165
10,1782603332,run,noise_burst,7948.43,1.46725,192.829,30,143.001,44.1974,4.85482,0.0845411,13.915,-0.0188656,81.9535,102.5,14.1508,55.7,95.8586
10,1782603353,run,noise_burst,8037.54,1.45529,61.6461,30,138.08,44.3744,4.85482,0.28408,14.1409,-0.0468117,64.944,100,14.2027,55.7,79.0887
10,1782603371,run,noise_burst,8008.29,1.39947,187.156,30,136.843,45.9313,4.85482,-0.121469,14.4473,-0.0268431,97.2337,100,14.1065,55.7,111.696
10,1782603386,run,noise_burst,8089.97,1.4508,62.7219,30,149.431,45.9771,4.85482,0.147703,14.3512,-0.0203119,76.1769,100,14.0747,55.7,90.5149
10,1782603405,run,noise_burst,8135.97,1.36237,16.8307,30,151.986,45.4261,4.85482,0.124081,14.2571,-0.0443501,78.788,100,14.4416,55.7,93.0522
10,1782603424,run,noise_burst,8352.49,1.4078,-64.5788,30,172.366,46.2889,4.24823,0.150719,14.4085,-0.0703952,76.6897,97.5,14.468,55.7,91.0615
10,1782603443,run,noise_burst,8226.91,1.41575,166.728,30,171.868,44.8902,4.24823,0.0105383,14.3023,-0.0880657,86.3161,100,14.3727,55.7,100.604
10,1782603466,run,noise_burst,8253.82,1.43019,14.4368,30,175.766,44.277,4.24823,0.0724562,14.0287,-0.13694,80.7199,100,13.7763,55.7,94.7396
10,1782603483,run,noise_burst,8180.96,1.42842,21.5306,30,172.589,45.803,4.24823,0.0091783,14.0846,-0.125047,87.631,97.5,14.1379,55.7,101.713
10,1782603507,run,noise_burst,8025.15,1.42259,-192.493,68.7,173.185,45.876,4.24823,0.0581049,13.7342,-0.111247,83.4512,100,14.02,55.7,97.1983
10,1782603526,run,noise_burst,8041.54,1.55491,8.18899,68.7,175.75,46.3319,4.24823,0.00435379,13.6766,-0.0967258,87.0006,100,14.4625,55.7,100.676
10,1782603545,run,noise_burst,8169.41,1.55875,197.893,68.7,174.008,46.2965,4.24823,-0.0163333,14.078,-0.139595,89.5319,105,14.9195,55.7,103.583
10,1782603565,run,noise_burst,8195.18,1.58924,241.898,68.7,171.86,46.1739,4.24823,-0.0981203,13.5936,-0.104217,96.3962,107.5,14.8994,55.7,110.005
10,1782603587,run,noise_burst,8156.53,1.56674,299.174,68.7,168.982,44.7155,4.24823,0.0713667,13.5035,-0.1397,84.0767,105,14.3908,55.7,97.5832
10,1782603607,run,noise_burst,8136.37,1.65758,485.408,68.7,166.367,45.6378,4.24823,-0.0480004,14.1762,-0.136549,91.1118,110,13.7069,55.7,105.306
10,1782603631,run,noise_burst,7874.99,1.66037,77.2072,68.7,155.428,46.3763,4.24823,-0.0643366,13.6389,-0.142049,94.2575,110,13.8094,55.7,107.904
10,1782603657,run,noise_burst,7891.04,1.59887,183.206,68.7,154.335,46.3231,5.4315,-0.185319,13.4775,-0.138147,104.053,110,13.9438,67.3,117.539
10,1782603680,run,noise_burst,7880.61,1.64866,347.037,68.7,146.212,46.0581,5.4315,-0.00395106,14.0068,-0.121612,90.1866,107.5,14.4981,67.3,104.184
10,1782603700,run,noise_burst,7963.32,1.62558,172.004,68.7,141.691,44.8303,5.4315,0.152293,13.6736,-0.106013,74.4021,107.5,14.3936,67.3,88.0619
10,1782603725,run,noise_burst,7901.81,1.61033,338.551,68.7,155.397,45.6559,5.4315,0.139022,13.8521,-0.1087,77.1235,107.5,14.5957,67.3,90.989
10,1782603741,run,noise_burst,7998.93,1.63489,157.078,68.7,151.924,43.7318,5.4315,0.144141,14.1241,-0.100565,76.7485,107.5,14.383,67.3,90.8968
10,1782603760,run,noise_burst,8069.24,1.60712,62.8801,68.7,141.355,44.2032,5.4315,0.251769,14.2438,-0.106217,67.5337,110,14.153,67.3,81.7864
10,1782603783,run,noise_burst,7925.87,1.59361,357.171,68.7,143.213,44.3634,5.4315,-0.00376553,13.943,-0.097728,89.967,107.5,13.9625,67.3,103.892
10,1782603800,run,noise_burst,8028.47,1.56243,336.114,68.7,137.2,44.508,5.4315,0.131209,13.9816,-0.0820713,80.9006,110,13.3128,67.3,94.9055
10,1782603820,run,noise_burst,8095.1,1.61007,487.339,68.7,145.417,44.422,5.4315,0.198148,14.0473,-0.0491476,71.5218,110,14.336,67.3,85.5762
10,1782603843,run,noise_burst,7995.25,1.58663,120.219,68.7,146.315,44.0579,5.4315,0.129022,14.0583,-0.0515452,78.7707,107.5,14.165,67.3,92.8451
10,1782603863,run,noise_burst,7921.76,1.58857,18.4412,68.7,146.075,44.1353,5.4315,0.169278,14.1109,-0.00637495,73.885,107.5,13.8977,67.3,87.9897
10,1782603890,run,noise_burst,7896.41,1.6072,-72.067,68.7,147.955,42.6877,4.01372,0.0372756,14.4642,-0.007743,84.531,110,13.8685,67.3,98.9634
10,1782603915,run,noise_burst,7909.96,1.58349,267.903,68.7,140.27,44.1728,4.01372,-0.0247188,14.7395,-0.0358676,89.0499,107.5,14.7921,67.3,
10,1782603935,run,noise_burst,7816.76,1.54882,260.53,68.7,147.902,43.8345,4.01372,0.146538,14.6324,-0.0308921,75.6685,107.5,14.3202,67.3,90.2666
10,1782603958,run,noise_burst,8078.43,1.53468,70.8221,68.7,139.398,42.8737,4.01372,0.198623,14.6664,0.00145987,71.9633,107.5,14.5049,67.3,86.6238
10,1782603983,run,noise_burst,8019.38,1.5733,57.0008,68.7,149.675,44.645,4.01372,0.309898,14.3115,-0.0168528,64.5641,105,14.8183,67.3,78.8698
10,1782604005,run,noise_burst,8001.39,1.54222,-12.7215,68.7,151.259,42.4229,4.01372,0.017706,14.0184,0.0127966,87.5692,107.5,14.2684,67.3,101.58
10,1782604028,run,noise_burst,8046.07,1.57077,-55.2453,68.7,155.413,44.2118,4.01372,-0.0811488,14.5171,-0.0153156,92.6499,112.5,14.6629,67.3,107.179
10,1782604048,run,noise_burst,8040.37,1.57556,-191.046,68.7,157.347,44.1038,4.01372,-0.0535869,14.6371,-0.0196391,94.9368,110,14.9731,67.3,109.584
10,1782604067,run,noise_burst,8132.4,1.53784,277.837,68.7,153.693,44.8046,4.01372,0.141514,14.5999,-0.00890134,76.3441,110,14.749,67.3,90.9471
10,1782604087,run,noise_burst,8038.51,1.53682,203.127,68.7,146.996,42.4926,4.01372,0.13267,14.7293,-0.00245703,76.4527,107.5,14.0641,67.3,91.1698
10,1782604101,run,noise_burst,8196.86,1.54449,-89.4603,68.7,146.71,43.4644,4.01372,0.0426481,14.7589,0.0041133,84.7798,107.5,13.641,67.3,99.5402
10,1782604119,run,noise_burst,8288.34,1.51935,-158.499,68.7,153.63,43.6402,4.41391,-0.0178108,15.4287,-0.0184287,88.3855,110,14.3238,67.3,103.812
10,1782604143,run,noise_burst,8385.85,1.4872,35.2437,68.7,150.223,44.4818,4.41391,-0.037853,15.202,-0.0152887,89.6046,110,13.9771,67.3,104.827
10,1782604166,run,noise_burst,8326.27,1.45594,-51.8144,68.7,154.378,43.7553,4.41391,-0.0378137,15.5219,0.00589264,89.8313,112.5,13.346,67.3,
10,1782604188,run,noise_burst,8511.47,1.47008,228.67,68.7,153.867,43.7669,4.41391,-0.144055,15.2178,0.0374909,98.4391,110,13.1801,67.3,113.66
10,1782604208,run,noise_burst,8658.41,1.46411,476.325,68.7,163.322,43.4769,4.41391,0.0868134,15.3868,-0.0108757,78.5351,105,13.5961,67.3,93.9226
10,1782604231,run,noise_burst,8612.54,1.46089,429.822,68.7,174.79,44.5481,4.41391,0.0690451,15.0826,0.0335347,82.3441,107.5,13.0023,67.3,97.3848
10,1782604250,run,noise_burst,8533.19,1.46585,244.191,68.7,168.666,44.6214,4.41391,-0.0995239,15.4539,0.00193574,95.4994,110,12.2462,67.3,110.967
10,1782604271,run,noise_burst,8474.67,1.44815,381.826,68.7,164.974,43.3502,4.41391,-0.226636,15.5043,0.00441654,103.318,107.5,12.6181,67.3,118.824
10,1782604285,run,noise_burst,8459.06,1.43806,311.177,68.7,175.376,43.9391,4.41391,-0.091424,15.2555,0.00362878,95.3265,107.5,12.9236,67.3,110.568
10,1782604301,run,noise_burst,8450,1.45978,-63.0041,68.7,176.497,43.8474,4.41391,-0.17101,15.5854,0.0128745,101.48,110,13.2395,67.3,117.063
10,1782604324,run,noise_burst,8448.14,1.47748,-196.2,68.7,168.522,44.0585,4.41391,0.0724277,15.6393,-0.0177689,81.0283,110,13.6563,67.3,96.6898
10,1782604347,run,noise_burst,8420.08,1.43539,149.949,68.7,179.017,44.683,4.32688,0.233703,15.3138,-0.0549564,70.2862,110,13.3461,67.3,85.5696
10,1782604361,run,noise_burst,8315.85,1.44385,148.286,68.7,180.375,44.6147,4.32688,0.126871,15.5712,0.0123718,76.8528,110,13.7627,67.3,92.4225
10,1782604384,run,noise_burst,8269.15,1.47946,459.07,68.7,175.759,43.1939,4.32688,-0.0138169,15.4075,-0.0148766,88.49,105,13.6241,67.3,103.913
10,1782604406,run,noise_burst,8123.97,1.4669,116.213,68.7,185.347,42.7065,4.32688,0.125754,15.2368,0.00442302,79.1568,107.5,14.3942,67.3,94.3838
10,1782604424,run,noise_burst,8236.02,1.4672,14.1848,68.7,179.052,42.6737,4.32688,0.0908342,15.1768,-0.0116966,80.2667,110,14.4013,67.3,95.4532
10,1782604446,run,noise_burst,8174.87,1.48787,69.8668,68.7,159.718,44.0245,4.32688,-0.17663,15.0565,-0.0417615,100.369,107.5,15.0493,67.3,115.441
10,1782604472,run,noise_burst,8299.93,1.46455,-86.002,68.7,176.855,42.5994,4.32688,-0.26588,14.9869,-0.0039002,109.39,110,14.4564,67.3,124.386
10,1782604491,run,noise_burst,8331.05,1.50153,39.4471,68.7,160.227,42.857,4.32688,0.0234559,14.7457,0.0671274,86.1007,110,14.7448,67.3,100.836
10,1782604506,run,noise_burst,8266.68,1.50684,289.902,68.7,169.867,42.7282,4.32688,-0.0191944,14.5543,0.0187247,88.844,110,13.7812,67.3,103.384
10,1782604526,run,noise_burst,8135.23,1.52276,286.841,68.7,163.153,43.1471,4.32688,0.314254,14.4456,0.037386,64.0271,112.5,13.7201,67.3,78.4546
10,1782604545,run,noise_burst,8191.88,1.52664,269.637,68.7,157.746,41.7708,4.32688,0.0549782,14.4183,0.0157375,84.0225,112.5,14.1949,67.3,98.4001
10,1782604564,run,noise_burst,8159.4,1.56702,382.22,68.7,157.377,42.7596,4.69852,0.00215835,14.4471,0.0588083,86.4185,110,14.4763,67.3,100.853
10,1782604584,run,noise_burst,7959.12,1.54176,372.061,68.7,154.618,43.3353,4.69852,0.0291994,14.5194,0.0366614,87.0169,110,13.7374,67.3,101.506
10,1782604609,run,noise_burst,7959.87,1.55131,176.361,68.7,150.1,43.0825,4.69852,-0.108697,14.8323,0.0521987,94.0003,110,13.9564,67.3,
10,1782604623,run,noise_burst,8040.53,1.52645,165.576,68.7,147.826,42.2929,4.69852,-0.0366345,14.9823,0.0220547,92.0468,110,14.6113,67.3,107.05
10,1782604641,run,noise_burst,8192.63,1.53616,-272.136,68.7,146.041,43.5537,4.69852,0.149056,14.8788,0.057296,75.8616,110,14.9386,67.3,90.7444
10,1782604661,run,noise_burst,8119.11,1.50476,283.994,68.7,140.754,42.8284,4.69852,0.151956,14.9312,0.0494377,76.534,110,14.6527,67.3,91.4603
10,1782604683,run,noise_burst,8136,1.54612,213.8,68.7,150,43.6716,4.69852,0.153584,14.4423,0.0435739,75.3085,107.5,13.7651,67.3,89.7461
10,1782604703,run,noise_burst,8219.52,1.5302,259.912,68.7,157.36,43.56,4.69852,0.180229,14.5483,0.0503261,73.9034,110,13.9915,67.3,88.4645
10,1782604721,run,noise_burst,8137.19,1.54297,320.185,68.7,160.395,43.629,4.69852,0.203565,14.5609,0.0330072,72.8947,110,14.616,67.3,87.431
10,1782604737,run,noise_burst,8021.78,1.54691,43.2181,68.7,147.082,42.5362,4.69852,0.107799,14.6456,0.0287283,80.228,110,13.5756,67.3,94.8472
10,1782604755,run,noise_burst,8037.7,1.54616,87.3463,68.7,161.863,42.4549,4.69852,0.115912,14.7061,0.0169806,79.3652,110,14.3656,67.3,94.0734
10,1782604769,run,noise_burst,8243.37,1.52544,315.641,68.7,154.976,42.6991,4.34721,-0.230184,14.7165,0.0413466,106.151,110,14.5952,27.4,120.862
10,1782604793,run,noise_burst,8413.35,1.56784,190.386,68.7,146.412,44.6556,4.34721,0.123897,14.4951,0.0253823,77.7912,110,14.182,27.4,92.2834
10,1782604812,run,noise_burst,8338.67,1.5309,409.447,68.7,148.321,44.5136,4.34721,0.119378,14.3477,-0.00741539,79.0421,107.5,13.8165,27.4,93.3783
10,1782604833,run,noise_burst,8632.42,1.55978,426.29,68.7,160.405,45.5574,4.34721,0.128523,14.5009,-0.10795,76.4406,110,12.9802,27.4,90.9285
